go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0031163,47,GO:0044085,0.611,3.5202410825910655,0,metallo-sulfur cluster assembly,cellular component biogenesis
GO:0010001,13,GO:0022008,0.591,3.5202410825910655,0,glial cell differentiation,neurogenesis
GO:1902904,36,GO:0006996,0.423,3.5202410825910655,0,negative regulation of supramolecular fiber organization,organelle organization
GO:0070125,18,GO:0043603,0.577,3.5202410825910655,8,mitochondrial translational elongation,cellular amide metabolic process
GO:1903317,24,GO:0006396,0.319,3.5202410825910655,0,regulation of protein maturation,RNA processing
GO:0033674,37,GO:0044093,0.903,3.5202410825910655,35,positive regulation of kinase activity,positive regulation of molecular function
GO:0040020,2,GO:0010564,0.77,3.5202410825910655,0,regulation of meiotic nuclear division,regulation of cell cycle process
GO:0098542,57,GO:0009607,0.982,3.5202410825910655,6,defense response to other organism,response to biotic stimulus
GO:0001711,19,GO:0009888,0.801,3.5202410825910655,0,endodermal cell fate commitment,tissue development
GO:0001706,19,GO:0009888,0.808,3.5202410825910655,0,endoderm formation,tissue development
GO:0061136,12,GO:0051247,0.685,3.5202410825910655,3,regulation of proteasomal protein catabolic process,positive regulation of protein metabolic process
GO:1901880,23,GO:0051128,0.688,3.5202410825910655,0,negative regulation of protein depolymerization,regulation of cellular component organization
GO:0007009,23,GO:0051128,0.379,3.5202410825910655,9,plasma membrane organization,regulation of cellular component organization
GO:0000212,36,GO:0006996,0.501,3.5202410825910655,11,meiotic spindle organization,organelle organization
GO:0048639,44,GO:0040008,0.897,3.5202410825910655,3,positive regulation of developmental growth,regulation of growth
GO:0051445,2,GO:0010564,0.777,3.5202410825910655,4,regulation of meiotic cell cycle,regulation of cell cycle process
GO:0033500,48,GO:0065008,0.591,3.5202410825910655,0,carbohydrate homeostasis,regulation of biological quality
GO:0002793,38,GO:0015833,0.81,3.5202410825910655,0,positive regulation of peptide secretion,peptide transport
GO:1902115,47,GO:0044085,0.631,3.5202410825910655,1,regulation of organelle assembly,cellular component biogenesis
GO:0007365,13,GO:0022008,0.347,3.5202410825910655,0,periodic partitioning,neurogenesis
GO:0010389,2,GO:0010564,0.78,3.5202410825910655,2,regulation of G2/M transition of mitotic cell cycle,regulation of cell cycle process
GO:0006606,43,GO:0046907,0.712,3.5202410825910655,40,protein import into nucleus,intracellular transport
GO:0007368,13,GO:0022008,0.394,3.5202410825910655,1,determination of left/right symmetry,neurogenesis
GO:1901653,16,GO:0070887,0.703,3.5202410825910655,0,cellular response to peptide,cellular response to chemical stimulus
GO:0035987,19,GO:0009888,0.808,3.5202410825910655,0,endodermal cell differentiation,tissue development
GO:0048814,23,GO:0051128,0.684,3.5202410825910655,15,regulation of dendrite morphogenesis,regulation of cellular component organization
GO:0034728,23,GO:0051128,0.369,3.5202410825910655,2,nucleosome organization,regulation of cellular component organization
GO:0032868,16,GO:0070887,0.503,3.5202410825910655,0,response to insulin,cellular response to chemical stimulus
GO:1904950,9,GO:0051050,0.608,3.5202410825910655,1,negative regulation of establishment of protein localization,positive regulation of transport
GO:0006888,25,GO:0046903,0.322,3.5202410825910655,69,endoplasmic reticulum to Golgi vesicle-mediated transport,secretion
GO:0090306,36,GO:0006996,0.414,3.5202410825910655,2,meiotic spindle assembly,organelle organization
GO:0045736,5,GO:0016310,0.496,3.5202410825910655,4,negative regulation of cyclin-dependent protein serine/threonine kinase activity,phosphorylation
GO:0046823,9,GO:0051050,0.615,3.5202410825910655,0,negative regulation of nucleocytoplasmic transport,positive regulation of transport
GO:0006298,50,GO:0006974,0.692,3.5202410825910655,16,mismatch repair,cellular response to DNA damage stimulus
GO:1903319,24,GO:0006396,0.303,3.5202410825910655,0,positive regulation of protein maturation,RNA processing
GO:0071331,16,GO:0070887,0.583,3.5202410825910655,0,cellular response to hexose stimulus,cellular response to chemical stimulus
GO:0046887,48,GO:0065008,0.487,3.5202410825910655,0,positive regulation of hormone secretion,regulation of biological quality
GO:1901800,12,GO:0051247,0.866,3.5202410825910655,8,positive regulation of proteasomal protein catabolic process,positive regulation of protein metabolic process
GO:0001525,13,GO:0022008,0.447,3.5202410825910655,0,angiogenesis,neurogenesis
GO:0043631,42,GO:1901360,0.368,3.5202410825910655,6,RNA polyadenylation,organic cyclic compound metabolic process
GO:0030952,71,GO:0007163,0.827,3.5202410825910655,0,establishment or maintenance of cytoskeleton polarity,establishment or maintenance of cell polarity
GO:0006302,50,GO:0006974,0.822,3.5202410825910655,18,double-strand break repair,cellular response to DNA damage stimulus
GO:0046621,44,GO:0040008,0.633,3.5202410825910655,1,negative regulation of organ growth,regulation of growth
GO:0071326,16,GO:0070887,0.583,3.5202410825910655,0,cellular response to monosaccharide stimulus,cellular response to chemical stimulus
GO:0031114,49,GO:0007017,0.623,3.5202410825910655,0,regulation of microtubule depolymerization,microtubule-based process
GO:0048872,48,GO:0065008,0.487,3.5202410825910655,0,homeostasis of number of cells,regulation of biological quality
GO:0051056,14,GO:0007166,0.425,3.5202410825910655,5,regulation of small GTPase mediated signal transduction,cell surface receptor signaling pathway
GO:0003341,49,GO:0007017,0.643,3.5202410825910655,1,cilium movement,microtubule-based process
GO:0044242,63,GO:0006629,0.726,3.5202410825910655,0,cellular lipid catabolic process,lipid metabolic process
GO:0016042,63,GO:0006629,0.768,3.5202410825910655,82,lipid catabolic process,lipid metabolic process
GO:0044283,53,GO:0044281,0.759,3.5202410825910655,0,small molecule biosynthetic process,small molecule metabolic process
GO:0010769,17,GO:0050793,0.617,3.5202410825910655,0,regulation of cell morphogenesis involved in differentiation,regulation of developmental process
GO:0090305,42,GO:1901360,0.462,3.5202410825910655,64,nucleic acid phosphodiester bond hydrolysis,organic cyclic compound metabolic process
GO:0048557,45,GO:0009887,0.839,3.5202410825910655,24,embryonic digestive tract morphogenesis,animal organ morphogenesis
GO:0040014,44,GO:0040008,0.913,3.5202410825910655,32,regulation of multicellular organism growth,regulation of growth
GO:0006575,22,GO:1901564,0.431,3.5202410825910655,0,cellular modified amino acid metabolic process,organonitrogen compound metabolic process
GO:0032869,16,GO:0070887,0.701,3.5202410825910655,3,cellular response to insulin stimulus,cellular response to chemical stimulus
GO:0046824,9,GO:0051050,0.732,3.5202410825910655,0,positive regulation of nucleocytoplasmic transport,positive regulation of transport
GO:0018991,51,GO:0007610,0.803,3.5202410825910655,86,oviposition,behavior
GO:1903828,9,GO:0051050,0.661,3.5202410825910655,0,negative regulation of protein localization,positive regulation of transport
GO:0043242,23,GO:0051128,0.688,3.5202410825910655,0,negative regulation of protein-containing complex disassembly,regulation of cellular component organization
GO:0007274,4,GO:0023051,0.361,3.5202410825910655,13,neuromuscular synaptic transmission,regulation of signaling
GO:0008037,73,GO:0008037,0.999,3.5202410825910655,0,cell recognition,cell recognition
GO:0006378,42,GO:1901360,0.359,3.5202410825910655,21,mRNA polyadenylation,organic cyclic compound metabolic process
GO:0017157,25,GO:0046903,0.801,3.5202410825910655,10,regulation of exocytosis,secretion
GO:0010469,14,GO:0007166,0.36,3.5202410825910655,0,regulation of signaling receptor activity,cell surface receptor signaling pathway
GO:0008298,6,GO:0008104,0.514,3.5202410825910655,2,intracellular mRNA localization,protein localization
GO:0050806,4,GO:0023051,0.78,3.5202410825910655,3,positive regulation of synaptic transmission,regulation of signaling
GO:0007308,17,GO:0050793,0.312,3.5202410825910655,0,oocyte construction,regulation of developmental process
GO:0016226,47,GO:0044085,0.611,3.5202410825910655,27,iron-sulfur cluster assembly,cellular component biogenesis
GO:0044843,2,GO:0010564,0.592,3.5202410825910655,3,cell cycle G1/S phase transition,regulation of cell cycle process
GO:0061064,17,GO:0050793,0.734,3.5202410825910655,3,negative regulation of nematode larval development,regulation of developmental process
GO:0050796,48,GO:0065008,0.512,3.5202410825910655,0,regulation of insulin secretion,regulation of biological quality
GO:0042692,68,GO:0061061,0.96,3.5202410825910655,4,muscle cell differentiation,muscle structure development
GO:0032387,9,GO:0051050,0.675,3.5202410825910655,0,negative regulation of intracellular transport,positive regulation of transport
GO:2000060,12,GO:0051247,0.849,3.5202410825910655,1,positive regulation of ubiquitin-dependent protein catabolic process,positive regulation of protein metabolic process
GO:0032436,12,GO:0051247,0.847,3.5202410825910655,34,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,positive regulation of protein metabolic process
GO:0051494,23,GO:0051128,0.73,3.5202410825910655,0,negative regulation of cytoskeleton organization,regulation of cellular component organization
GO:0031110,49,GO:0007017,0.687,3.5202410825910655,4,regulation of microtubule polymerization or depolymerization,microtubule-based process
GO:0009566,7,GO:0022414,0.617,3.5202410825910655,1,fertilization,reproductive process
GO:0007338,7,GO:0022414,0.596,3.5202410825910655,14,single fertilization,reproductive process
GO:0045911,31,GO:0034645,0.384,3.5202410825910655,0,positive regulation of DNA recombination,cellular macromolecule biosynthetic process
GO:0070646,20,GO:0043412,0.566,3.5202410825910655,1,protein modification by small protein removal,macromolecule modification
GO:0008406,7,GO:0022414,0.706,3.5202410825910655,59,gonad development,reproductive process
GO:0006820,26,GO:0006810,0.534,3.5202410825910655,8,anion transport,transport
GO:0046620,44,GO:0040008,0.724,3.5202410825910655,2,regulation of organ growth,regulation of growth
GO:0090277,38,GO:0015833,0.81,3.5202410825910655,0,positive regulation of peptide hormone secretion,peptide transport
GO:0043087,37,GO:0044093,0.708,3.5202410825910655,19,regulation of GTPase activity,positive regulation of molecular function
GO:0016072,42,GO:1901360,0.481,3.5202410825910655,0,rRNA metabolic process,organic cyclic compound metabolic process
GO:0097193,10,GO:0010941,0.703,3.5202410825910655,1,intrinsic apoptotic signaling pathway,regulation of cell death
GO:2000243,7,GO:0022414,0.711,3.5202410825910655,0,positive regulation of reproductive process,reproductive process
GO:1900181,9,GO:0051050,0.612,3.5202410825910655,7,negative regulation of protein localization to nucleus,positive regulation of transport
GO:0035264,44,GO:0040008,0.89,3.5202410825910655,16,multicellular organism growth,regulation of growth
GO:0043409,14,GO:0007166,0.39,3.5202410825910655,9,negative regulation of MAPK cascade,cell surface receptor signaling pathway
GO:0048871,48,GO:0065008,0.571,3.5202410825910655,0,multicellular organismal homeostasis,regulation of biological quality
GO:0002684,46,GO:0002376,0.708,3.5202410825910655,0,positive regulation of immune system process,immune system process
GO:0006816,26,GO:0006810,0.459,3.5202410825910655,41,calcium ion transport,transport
GO:0019216,63,GO:0006629,0.642,3.5202410825910655,7,regulation of lipid metabolic process,lipid metabolic process
GO:0006643,63,GO:0006629,0.756,3.5202410825910655,1,membrane lipid metabolic process,lipid metabolic process
GO:0009895,35,GO:0044265,0.539,3.5202410825910655,0,negative regulation of catabolic process,cellular macromolecule catabolic process
GO:0048259,9,GO:0051050,0.711,3.5202410825910655,4,regulation of receptor-mediated endocytosis,positive regulation of transport
GO:0046688,16,GO:0070887,0.494,3.5202410825910655,7,response to copper ion,cellular response to chemical stimulus
GO:0008361,48,GO:0065008,0.71,3.5202410825910655,7,regulation of cell size,regulation of biological quality
GO:0000082,2,GO:0010564,0.573,3.5202410825910655,8,G1/S transition of mitotic cell cycle,regulation of cell cycle process
GO:0044784,36,GO:0006996,0.55,3.5202410825910655,0,metaphase/anaphase transition of cell cycle,organelle organization
GO:0016579,20,GO:0043412,0.549,3.5202410825910655,63,protein deubiquitination,macromolecule modification
GO:0061062,33,GO:0051241,0.667,3.5202410825910655,5,regulation of nematode larval development,negative regulation of multicellular organismal process
GO:0090276,48,GO:0065008,0.512,3.5202410825910655,0,regulation of peptide hormone secretion,regulation of biological quality
GO:0071333,16,GO:0070887,0.583,3.5202410825910655,3,cellular response to glucose stimulus,cellular response to chemical stimulus
GO:0030330,14,GO:0007166,0.372,3.5202410825910655,0,"DNA damage response, signal transduction by p53 class mediator",cell surface receptor signaling pathway
GO:0002791,38,GO:0015833,0.863,3.5202410825910655,1,regulation of peptide secretion,peptide transport
GO:0001678,48,GO:0065008,0.576,3.5202410825910655,6,cellular glucose homeostasis,regulation of biological quality
GO:0018958,70,GO:1901615,0.872,3.5202410825910655,0,phenol-containing compound metabolic process,organic hydroxy compound metabolic process
GO:0031145,22,GO:1901564,0.327,3.5202410825910655,16,anaphase-promoting complex-dependent catabolic process,organonitrogen compound metabolic process
